accession,barcode,basecaller,basecaller_model,basecaller_version,bioproject_accession,biosample_accession,ccs_algorithm,coverage,coverage_over_100kb,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,family_id,filename,filetype,gender,generator_contact,generator_facility,instrument_model,iso_filename,library_source,library_strategy,lima_version,maternal_id,mm_tag,n50,other_comments,paternal_id,path,phasing,platform,platform_unit_1,platform_unit_2,pool,primrose_filename,production,relationship,sample_id,second_order,sequencing_chemistry,siblings,study,third_order,total_gbp,total_reads,whales,file_size
SRR30729199,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797094,N/A,13.64,N/A,N/A,N/A,N/A,N/A,NA20799.m54306Ue_220920_181216.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,23774,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20799.m54306Ue_220920_181216.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,NA20799,N/A,N/A,N/A,SRP305758,N/A,42.29,1826068,N/A,32595239727
SRR30729201,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797094,N/A,13.04,N/A,N/A,N/A,N/A,N/A,NA20799.m54306Ue_220922_132103.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,23762,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20799.m54306Ue_220922_132103.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,NA20799,N/A,N/A,N/A,SRP305758,N/A,40.43,1748084,N/A,31500170966
SRR30729202,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797094,N/A,13.23,N/A,N/A,N/A,N/A,N/A,NA20799.m64330e_220915_165522.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22688,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20799.m64330e_220915_165522.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,NA20799,N/A,N/A,N/A,SRP305758,N/A,41,1838237,N/A,31765050910
SRR26545308,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621962,N/A,14.02,N/A,N/A,N/A,N/A,N/A,NA20805.m64136_220726_203708.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20760,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20805.m64136_220726_203708.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20805,N/A,N/A,N/A,SRP305758,N/A,43.47,2103074,N/A,33633803526
SRR26545308,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621962,N/A,14.81,N/A,N/A,N/A,N/A,N/A,NA20805.m64136_220728_160902.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20787,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20805.m64136_220728_160902.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20805,N/A,N/A,N/A,SRP305758,N/A,45.91,2218413,N/A,35188617718
SRR26545308,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621962,N/A,14.77,N/A,N/A,N/A,N/A,N/A,NA20805.m64136_220730_113921.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20782,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20805.m64136_220730_113921.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20805,N/A,N/A,N/A,SRP305758,N/A,45.8,2213142,N/A,35028432734
,N/A,deepconsensus,N/A,1.2,,,N/A,47,N/A,N/A,N/A,N/A,N/A,GM20806.deepconsensus.fastq.gz,fastq,N/A,,,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,18140,N/A,N/A,s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20806/raw_data/PacBio_HiFi/DeepConsensus/GM20806.deepconsensus.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,TECHNOPOLE_DEEPCONS,N/A,NA20806,N/A,N/A,N/A,,N/A,145.64,8237750,N/A,93318487773
,N/A,deepconsensus,N/A,1.2,,,N/A,48.9,N/A,N/A,N/A,N/A,N/A,GM20827.deepconsensus.fastq.gz,fastq,N/A,,,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22908,N/A,N/A,s3://human-pangenomics/submissions/82BE5FDF-1F19-4543-980D-FCCF72203366--TECHNOPOLE_DEEPCONS/GM20827/raw_data/PacBio_HiFi/DeepConsensus/GM20827.deepconsensus.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,TECHNOPOLE_DEEPCONS,N/A,NA20827,N/A,N/A,N/A,,N/A,151.55,6990468,N/A,101045160046
SRR26545307,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758801,N/A,16.47,N/A,N/A,N/A,N/A,N/A,NA20905.m64076_220914_214248.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20905,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20905.m64076_220914_214248.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20905,N/A,N/A,N/A,SRP305758,N/A,51.05,2492570,N/A,38756470214
SRR26545307,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758801,N/A,16.17,N/A,N/A,N/A,N/A,N/A,NA20905.m64076_220916_183810.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20086,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20905.m64076_220916_183810.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20905,N/A,N/A,N/A,SRP305758,N/A,50.14,2533646,N/A,38757842064
SRR26545307,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758801,N/A,16.37,N/A,N/A,N/A,N/A,N/A,NA20905.m64076_220918_143117.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20134,N/A,N/A,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA20905.m64076_220918_143117.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,NA20905,N/A,N/A,N/A,SRP305758,N/A,50.75,2559946,N/A,39149347801
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN11308573,N/A,11.84,N/A,N/A,N/A,N/A,N/A,NA21309.m64043_191210_201113.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,16056,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA21309.m64043_191210_201113.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,NA21309,N/A,N/A,N/A,SRP320775,N/A,36.7,2214808,N/A,28196765884
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN11308573,N/A,13.56,N/A,N/A,N/A,N/A,N/A,NA21309.m64043_191213_191857.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20506,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA21309.m64043_191213_191857.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,NA21309,N/A,N/A,N/A,SRP320775,N/A,42.05,2046500,N/A,31642240769
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN11308573,N/A,13.32,N/A,N/A,N/A,N/A,N/A,NA21309.m64043_191215_014401.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,14906,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA21309.m64043_191215_014401.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,NA21309,N/A,N/A,N/A,SRP320775,N/A,41.29,2770216,N/A,31714497266
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN11308573,N/A,6.62,N/A,N/A,N/A,N/A,N/A,NA21309.m64043_191219_192900.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,16225,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/NA21309/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA21309.m64043_191219_192900.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,NA21309,N/A,N/A,N/A,SRP320775,N/A,20.52,1226287,N/A,15792054124
SRR29483084,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021660,7.0.0,26.4,N/A,,,,N/A,m84046_230718_223822_s1.hifi_reads.bc2086.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20372,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2086.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00097,N/A,N/A,N/A,SRP305758,N/A,81.99,4013688,N/A,355033008364
SRR29483083,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021660,7.0.0,19.2,N/A,,,,N/A,m84046_230716_054822_s4.hifi_reads.bc2086.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20531,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2086.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00097,N/A,N/A,N/A,SRP305758,N/A,59.48,2892254,N/A,253645833588
SRR29483082,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021660,7.0.0,18.1,N/A,,,,N/A,m84046_230716_051716_s3.hifi_reads.bc2086.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20516,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00097/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2086.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00097,N/A,N/A,N/A,SRP305758,N/A,56.11,2730343,N/A,241246151893
SRR23922669,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758778,6.3.0,16.4,N/A,18.56,HG00099.m54329U_220829_095708.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00099.m54329U_220829_095708.dc.q20.fastq.gz,N/A,m54329U_220829_095708-bc2050.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,20098,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m54329U_220829_095708-bc2050.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00099,N/A,N/A,N/A,SRP305758,N/A,50.76,2531476,N/A,185067562864
SRR23922669,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758778,6.3.0,14.7,N/A,17.07,HG00099.m54329U_220827_143814.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00099.m54329U_220827_143814.dc.q20.fastq.gz,N/A,m54329U_220827_143814-bc2050.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,20026,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m54329U_220827_143814-bc2050.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00099,N/A,N/A,N/A,SRP305758,N/A,45.53,2276772,N/A,168450354616
SRR23922670,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758778,6.3.0,15.4,N/A,18.1,HG00099.m54329U_220825_174247.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00099.m54329U_220825_174247.dc.q20.fastq.gz,N/A,m54329U_220825_174247-bc2012.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,20991,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m54329U_220825_174247-bc2012.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00099,N/A,N/A,N/A,SRP305758,N/A,47.68,2287312,N/A,177253603562
SRR29483176,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN33758778,7.0.0,19.8,N/A,,,,N/A,m84046_230517_211630_s4.hifi_reads.bc2012.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20772,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2012.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00099,N/A,N/A,N/A,SRP305758,N/A,61.48,2977212,N/A,261427918951
SRR29483145,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021637,7.0.0,19.2,N/A,,,,N/A,m84046_230621_234848_s2.hifi_reads.bc2043.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21277,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2043.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,59.61,2781508,N/A,258940044338
SRR29483149,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021637,7.0.0,17.9,N/A,,,,N/A,m84046_230621_231827_s1.hifi_reads.bc2043.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21223,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2043.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,55.42,2592602,N/A,243144389896
SRR29483148,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021637,7.0.0,8.7,N/A,,,,N/A,m84046_230617_050400_s4.hifi_reads.bc2043.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21192,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2043.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,27.01,1265571,N/A,115526325216
SRR29483144,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021637,7.0.0,7.9,N/A,,,,N/A,m84046_230617_043254_s3.hifi_reads.bc2043.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21095,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2043.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,24.39,1147622,N/A,106129912434
SRR29483146,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021637,7.0.0,10.1,N/A,,,,N/A,m84046_230602_203207_s4.hifi_reads.bc2043.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21716,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2043.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00126,N/A,N/A,N/A,SRP305758,N/A,31.21,1429169,N/A,128404057102
SRR29483091,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021641,7.0.0,26.5,N/A,,,,N/A,m84046_230630_233157_s3.bc2069--bc2069.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,17139,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2069--bc2069.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00128,N/A,N/A,N/A,SRP305758,N/A,82.23,4759375,N/A,363856209058
SRR29483092,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021641,7.0.0,15.2,N/A,,,,N/A,m84046_230617_050400_s4.hifi_reads.bc2044.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,18688,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2044.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00128,N/A,N/A,N/A,SRP305758,N/A,46.97,2502838,N/A,200975463785
SRR29483094,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021641,7.0.0,13.9,N/A,,,,N/A,m84046_230617_043254_s3.hifi_reads.bc2044.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,18656,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2044.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00128,N/A,N/A,N/A,SRP305758,N/A,43.12,2301584,N/A,187972815486
SRR29483093,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021641,7.0.0,10.7,N/A,,,,N/A,m84046_230602_203207_s4.hifi_reads.bc2044.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,18894,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00128/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2044.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00128,N/A,N/A,N/A,SRP305758,N/A,33.23,1751436,N/A,136344624635
SRR29483107,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,7.6,N/A,,,,N/A,m84046_230719_001055_s4.hifi_reads.bc2085.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,21676,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2085.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,23.52,1079223,N/A,99951112357
SRR29483105,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,15.6,N/A,,,,N/A,m84046_230621_234848_s2.hifi_reads.bc2045.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23986,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,48.28,2031393,N/A,209327317845
SRR29483110,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,14.3,N/A,,,,N/A,m84046_230621_231827_s1.hifi_reads.bc2045.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23887,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,44.44,1877396,N/A,194428243229
SRR29483108,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,9.7,N/A,,,,N/A,m84046_230617_050400_s4.hifi_reads.bc2045.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23874,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2045.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,30.05,1269426,N/A,128409388844
SRR29483109,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,8.6,N/A,,,,N/A,m84046_230617_043254_s3.hifi_reads.bc2045.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23704,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,26.57,1129803,N/A,115345584674
SRR29483106,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021638,7.0.0,10.2,N/A,,,,N/A,m84046_230602_203207_s4.hifi_reads.bc2045.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,24531,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2045.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00133,N/A,N/A,N/A,SRP305758,N/A,31.58,1299153,N/A,130105807202
SRR23732295,N/A,ccs,N/A,6.0.0,PRJNA701308,SAMN33621941,6.0.0,10.9,N/A,12.63,HG00140.m64136_220719_122056.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64136_220719_122056.dc.q20.fastq.gz,N/A,m64136_220719_122056-bc1018.5mc.hifi_reads.bam,bam,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,2.1.0,N/A,TRUE,21631,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220719_122056-bc1018.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,33.87,1547133,N/A,128289384585
